id_operacao,id_cooperativa,id_cliente,linha_credito,cultura,valor_operacao,data_contratacao,data_vencimento,taxa_juros,status,dias_atraso,regiao,estado
4983,45,4862,Comercialização,Milho,195497.93782922174,2024-02-02 01:55:22.183869,2025-08-30 01:55:22.220084,6.349785637866601,Ativo,0,Norte,PR
4984,2,983,Investimento,Café,119064.82879182688,2023-12-25 01:55:22.183873,2025-10-15 01:55:22.220090,10.394311816796149,Liquidado,0,Sudeste,MG
4985,48,1426,Investimento,Algodão,114634.37424737238,2023-09-04 01:55:22.183876,2026-04-13 01:55:22.220094,13.12427713685962,Ativo,0,Nordeste,MG
4986,18,4380,Investimento,Soja,244359.36334010932,2023-10-03 01:55:22.183880,2026-02-13 01:55:22.220097,10.966259979799377,Ativo,0,Centro-Oeste,MT
4987,17,1017,Pronamp,Milho,274406.7365056095,2024-10-01 01:55:22.183883,2026-06-25 01:55:22.220101,7.555323757240775,Ativo,0,Norte,RS
4988,46,4757,Pronamp,Milho,372825.2462857977,2025-03-25 01:55:22.183887,2026-06-14 01:55:22.220104,10.16497945926009,Ativo,0,Sul,BA
4989,48,164,Pronaf,Café,277904.9145431394,2024-09-27 01:55:22.183890,2026-01-03 01:55:22.220108,5.8568779755034255,Liquidado,0,Norte,MG
4990,33,2114,Pronaf,Algodão,272915.14626267867,2024-01-23 01:55:22.183894,2025-12-02 01:55:22.220111,8.539111310778507,Ativo,0,Sul,MT
4991,25,693,Investimento,Soja,360063.47276410944,2024-08-20 01:55:22.183897,2025-12-23 01:55:22.220114,10.00520572800215,Vencido,48,Nordeste,GO
4992,36,2559,Comercialização,Cana-de-açúcar,418735.8702781227,2024-08-27 01:55:22.183901,2025-08-24 01:55:22.220118,6.419624459135113,Ativo,0,Centro-Oeste,BA
4993,8,1571,Comercialização,Soja,340237.9999370275,2023-08-15 01:55:22.183904,2025-10-03 01:55:22.220121,6.892975273269787,Liquidado,0,Nordeste,SP
4994,6,804,Pronamp,Milho,267377.2478627833,2024-02-27 01:55:22.183908,2025-10-14 01:55:22.220125,10.820656584784084,Liquidado,0,Norte,PR
4995,28,2478,Custeio,Cana-de-açúcar,248651.44866912835,2024-09-04 01:55:22.183911,2025-08-26 01:55:22.220128,10.81391996014722,Ativo,0,Norte,MG
4996,44,1052,Custeio,Café,242908.80471535304,2023-10-14 01:55:22.183918,2025-10-27 01:55:22.220131,12.197807886321243,Ativo,0,Centro-Oeste,RS
4997,5,1709,Pronaf,Cana-de-açúcar,145917.35139073484,2024-01-25 01:55:22.183922,2026-04-30 01:55:22.220135,6.662259904169839,Ativo,0,Centro-Oeste,RS
4998,12,448,Investimento,Cana-de-açúcar,156188.67836285586,2024-05-23 01:55:22.183926,2025-09-15 01:55:22.220138,10.044731742167873,Ativo,0,Sul,MG
4999,5,1508,Pronamp,Algodão,316735.00307864795,2024-07-20 01:55:22.183929,2025-12-02 01:55:22.220142,6.150921729687926,Ativo,0,Nordeste,GO
5000,9,657,Pronaf,Milho,69333.8954612476,2025-01-24 01:55:22.183933,2026-05-05 01:55:22.220145,4.838944196577746,Liquidado,0,Norte,GO
5001,18,3163,Pronamp,Cana-de-açúcar,285927.2071072698,2024-12-20 01:55:22.183936,2026-06-26 01:55:22.220149,8.798361464362928,Ativo,0,Norte,MG
5002,19,1083,Comercialização,Milho,348703.71768519294,2024-06-15 01:55:22.183940,2026-04-05 01:55:22.220152,7.573383619843323,Ativo,0,Norte,MT
5003,15,2034,Pronaf,Café,174519.48981774237,2024-12-08 01:55:22.183944,2026-03-01 01:55:22.220156,7.020126025063975,Ativo,0,Sudeste,MG
5004,43,2396,Investimento,Soja,370748.66103853687,2023-12-20 01:55:22.183947,2025-09-06 01:55:22.220159,6.865561349779396,Ativo,0,Nordeste,MG
5005,44,4453,Pronamp,Soja,142418.32549122802,2025-04-18 01:55:22.183951,2026-05-26 01:55:22.220163,6.745920944761452,Ativo,0,Sudeste,SP
5006,39,3527,Comercialização,Soja,144206.09975316178,2023-12-09 01:55:22.183954,2025-09-05 01:55:22.220166,11.400027549140713,Liquidado,0,Sudeste,GO
5007,43,187,Pronamp,Cana-de-açúcar,221959.0288075312,2024-10-12 01:55:22.183958,2026-01-30 01:55:22.220169,5.54673623075049,Ativo,0,Sul,GO
5008,39,3855,Comercialização,Algodão,466583.1947807976,2024-10-13 01:55:22.183961,2026-05-16 01:55:22.220173,5.566583823917906,Liquidado,0,Sudeste,SP
5009,48,568,Investimento,Café,261929.96684092842,2023-10-09 01:55:22.183965,2026-02-01 01:55:22.220176,10.59197436694116,Ativo,0,Nordeste,MT
5010,50,4869,Investimento,Algodão,141582.31327634415,2025-03-22 01:55:22.183968,2025-12-09 01:55:22.220180,9.390500843969951,Ativo,0,Sul,BA
5011,38,4090,Pronaf,Café,296958.4397259078,2024-09-28 01:55:22.183972,2025-10-28 01:55:22.220183,9.516376956441313,Ativo,0,Sul,SP
5012,26,4664,Custeio,Algodão,224787.0252994519,2025-03-11 01:55:22.183975,2025-10-23 01:55:22.220187,5.427987031230106,Ativo,0,Sul,BA
5013,22,35,Pronaf,Algodão,41692.25380654127,2024-10-16 01:55:22.183979,2026-06-21 01:55:22.220190,8.113090676019263,Ativo,0,Sudeste,SP
5014,39,3270,Comercialização,Soja,79939.95121814255,2024-10-02 01:55:22.183982,2026-02-16 01:55:22.220194,8.19963890528926,Liquidado,0,Norte,GO
5015,44,3221,Custeio,Cana-de-açúcar,245027.837891126,2024-07-15 01:55:22.183986,2026-04-23 01:55:22.220197,7.348347522419109,Liquidado,0,Sudeste,BA
5016,30,1962,Comercialização,Milho,177382.58356041746,2024-12-23 01:55:22.183989,2026-03-29 01:55:22.220201,7.286153041180648,Ativo,0,Sul,MG
5017,25,351,Investimento,Algodão,269106.91024791374,2025-06-11 01:55:22.183993,2025-10-22 01:55:22.220204,9.742995308334386,Ativo,0,Norte,PR
5018,44,1862,Comercialização,Milho,268917.7116692238,2023-12-06 01:55:22.183996,2026-01-17 01:55:22.220208,7.3446518857201095,Liquidado,0,Norte,GO
5019,44,2940,Custeio,Soja,416659.30864543794,2024-07-11 01:55:22.184000,2026-03-06 01:55:22.220211,10.648317051030132,Ativo,0,Norte,RS
5020,6,99,Investimento,Soja,421377.70665957214,2025-04-07 01:55:22.184004,2026-02-06 01:55:22.220214,9.292546131711616,Ativo,0,Sul,GO
5021,22,4422,Comercialização,Soja,474046.4510539373,2025-05-19 01:55:22.184007,2026-02-16 01:55:22.220218,7.027986706074069,Liquidado,0,Norte,BA
5022,48,1144,Investimento,Algodão,260755.31053263188,2025-02-02 01:55:22.184011,2026-02-24 01:55:22.220221,8.817304604547795,Ativo,0,Sul,PR
5023,46,2606,Comercialização,Soja,442982.8540731149,2024-04-14 01:55:22.184014,2025-11-11 01:55:22.220225,4.492265272244345,Ativo,0,Centro-Oeste,MG
5024,34,3844,Custeio,Cana-de-açúcar,335018.14319158776,2025-06-04 01:55:22.184018,2026-02-18 01:55:22.220228,11.009249671318015,Ativo,0,Sul,MT
5025,13,3712,Pronaf,Cana-de-açúcar,311080.5641052901,2024-06-20 01:55:22.184021,2025-09-18 01:55:22.220232,10.484164608330019,Ativo,0,Norte,PR
5026,34,4403,Pronamp,Café,117671.61842606336,2024-10-27 01:55:22.184025,2026-04-05 01:55:22.220235,8.857438548349142,Liquidado,0,Norte,SP
5027,32,421,Custeio,Soja,213452.26598682275,2025-06-29 01:55:22.184028,2025-12-05 01:55:22.220238,9.898538856766498,Ativo,0,Centro-Oeste,RS
5028,49,2819,Comercialização,Algodão,274584.46052331285,2025-06-04 01:55:22.184032,2026-06-07 01:55:22.220242,12.424539510218198,Ativo,0,Sudeste,SP
5029,26,3560,Investimento,Milho,385795.92852001,2023-09-07 01:55:22.184035,2026-02-21 01:55:22.220245,9.11204046029001,Ativo,0,Sudeste,BA
5030,4,1649,Pronaf,Soja,210414.60282270913,2024-11-30 01:55:22.184039,2026-02-12 01:55:22.220249,9.28212015535108,Ativo,0,Sul,SP
5031,31,781,Comercialização,Algodão,145045.7498500197,2024-03-30 01:55:22.184042,2026-04-15 01:55:22.220252,5.900475300568866,Ativo,0,Sul,RS
5032,14,967,Pronaf,Cana-de-açúcar,347643.1280598376,2024-02-09 01:55:22.184046,2026-06-21 01:55:22.220256,8.948444158292586,Liquidado,0,Sudeste,MT
5033,50,400,Pronaf,Café,355341.16085806506,2023-12-16 01:55:22.184049,2026-04-08 01:55:22.220259,8.41687407292007,Ativo,0,Centro-Oeste,MG
5034,41,3636,Comercialização,Milho,83227.4651787632,2024-10-21 01:55:22.184053,2026-06-13 01:55:22.220263,7.114064227682618,Ativo,0,Sudeste,RS
5035,26,3002,Investimento,Soja,261843.66527634813,2024-01-25 01:55:22.184056,2026-02-14 01:55:22.220266,7.917074835106001,Ativo,0,Centro-Oeste,GO
5036,25,2824,Comercialização,Milho,112278.06912009403,2024-12-24 01:55:22.184060,2026-05-19 01:55:22.220270,7.571062230071179,Ativo,0,Nordeste,BA
5037,18,3508,Pronaf,Milho,135038.31136904936,2023-08-21 01:55:22.184063,2026-04-08 01:55:22.220273,9.093954253894532,Liquidado,0,Centro-Oeste,MG
5038,29,3473,Custeio,Milho,163898.21007478284,2024-10-16 01:55:22.184067,2025-08-26 01:55:22.220277,6.59110483162754,Ativo,0,Sul,MT
5039,31,627,Pronaf,Milho,393787.3397049019,2025-06-01 01:55:22.184070,2026-03-05 01:55:22.220280,8.798589621431292,Ativo,0,Norte,GO
5040,9,2259,Pronamp,Cana-de-açúcar,264443.47149197647,2023-08-25 01:55:22.184074,2025-11-03 01:55:22.220285,12.328709194766823,Ativo,0,Norte,RS
5041,49,4478,Pronamp,Soja,204639.16244165908,2024-10-24 01:55:22.184078,2025-10-19 01:55:22.220289,11.840881142835268,Liquidado,0,Sul,MG
5042,50,2768,Investimento,Milho,186656.04482205654,2025-01-14 01:55:22.184081,2026-06-27 01:55:22.220292,7.891339915030459,Ativo,0,Norte,MG
5043,9,4225,Pronamp,Café,156823.1489121255,2023-12-11 01:55:22.184085,2026-01-05 01:55:22.220296,9.94091989167067,Ativo,0,Nordeste,SP
5044,49,3676,Pronamp,Algodão,297578.3828511218,2023-08-28 01:55:22.184088,2025-09-05 01:55:22.220299,11.094817616953144,Vencido,134,Sul,BA
5045,27,2054,Investimento,Soja,145467.65301399335,2023-09-04 01:55:22.184092,2026-01-16 01:55:22.220303,7.445385508763986,Ativo,0,Sul,SP
5046,19,81,Pronamp,Café,318280.3320629627,2024-05-26 01:55:22.184095,2025-12-18 01:55:22.220306,10.714107162017447,Liquidado,0,Centro-Oeste,MG
5047,48,4550,Investimento,Algodão,140108.28510556824,2024-01-27 01:55:22.184099,2026-06-28 01:55:22.220309,6.197088631776704,Ativo,0,Sul,GO
5048,34,4216,Pronamp,Soja,314041.5803665567,2023-09-17 01:55:22.184102,2025-10-06 01:55:22.220313,10.430672264866388,Ativo,0,Sul,GO
5049,46,2611,Comercialização,Soja,147670.9143834952,2025-06-01 01:55:22.184106,2026-06-28 01:55:22.220316,5.37917227659621,Liquidado,0,Nordeste,SP
5050,50,499,Investimento,Café,348016.6993267044,2024-10-13 01:55:22.184110,2026-04-28 01:55:22.220320,9.64594180534681,Ativo,0,Nordeste,GO
5051,12,2366,Custeio,Milho,204992.40254765732,2024-11-28 01:55:22.184113,2026-04-30 01:55:22.220323,9.355500070871546,Liquidado,0,Sudeste,GO
5052,5,4676,Pronamp,Soja,221461.19890472107,2025-02-08 01:55:22.184117,2026-04-12 01:55:22.220327,6.0187237402075,Ativo,0,Sul,SP
5053,36,1765,Investimento,Algodão,207890.7579088843,2024-06-27 01:55:22.184120,2025-08-19 01:55:22.220331,10.088751455326742,Ativo,0,Sudeste,GO
5054,45,2820,Custeio,Cana-de-açúcar,318433.8654352719,2024-01-20 01:55:22.184124,2025-08-23 01:55:22.220334,8.058392490327561,Ativo,0,Centro-Oeste,MG
5055,26,4523,Pronaf,Milho,372916.6566055509,2024-09-26 01:55:22.184128,2025-10-02 01:55:22.220337,6.339110901995885,Ativo,0,Nordeste,GO
5056,36,497,Custeio,Cana-de-açúcar,270012.4288487981,2023-09-05 01:55:22.184131,2026-01-06 01:55:22.220341,6.599332934277217,Ativo,0,Nordeste,MG
5057,6,1431,Comercialização,Cana-de-açúcar,167175.54962867286,2024-08-31 01:55:22.184135,2026-01-30 01:55:22.220344,7.166585523439282,Ativo,0,Centro-Oeste,MG
5058,5,4144,Pronaf,Milho,203567.6018323802,2023-11-07 01:55:22.184138,2026-06-12 01:55:22.220348,9.629860835848472,Liquidado,0,Norte,BA
5059,34,4061,Comercialização,Soja,197303.4688912486,2024-06-01 01:55:22.184142,2025-09-30 01:55:22.220351,9.229482648972464,Ativo,0,Centro-Oeste,RS
5060,39,4091,Comercialização,Café,270278.18343048415,2024-01-13 01:55:22.184145,2025-09-18 01:55:22.220355,9.30607025601467,Ativo,0,Centro-Oeste,RS
5061,6,3929,Custeio,Café,335882.3676457845,2024-08-26 01:55:22.184149,2025-10-20 01:55:22.220358,6.0038012634033535,Liquidado,0,Sudeste,MG
5062,20,343,Pronaf,Café,111543.10139659702,2025-06-24 01:55:22.184153,2025-08-18 01:55:22.220361,11.72530581393754,Ativo,0,Nordeste,RS
5063,16,284,Pronamp,Cana-de-açúcar,231974.50280369297,2025-04-07 01:55:22.184156,2026-06-06 01:55:22.220365,15.0,Ativo,0,Centro-Oeste,SP
5064,48,3236,Custeio,Café,278441.7192648999,2023-11-14 01:55:22.184160,2025-10-20 01:55:22.220368,7.471841256473374,Ativo,0,Sudeste,BA
5065,17,1478,Investimento,Soja,221834.48103532364,2025-03-08 01:55:22.184163,2026-03-08 01:55:22.220372,8.565454353820803,Liquidado,0,Nordeste,SP
5066,32,2406,Pronamp,Café,90134.45357150928,2023-10-23 01:55:22.184167,2026-04-28 01:55:22.220375,10.690303336526352,Ativo,0,Sul,GO
5067,22,3330,Custeio,Cana-de-açúcar,224790.23208447342,2025-06-16 01:55:22.184170,2025-12-28 01:55:22.220379,9.700721107044856,Ativo,0,Norte,GO
5068,44,4607,Pronamp,Café,220516.52259115904,2024-04-13 01:55:22.184174,2025-11-21 01:55:22.220382,6.426703805991826,Ativo,0,Centro-Oeste,MG
5069,30,3926,Pronaf,Soja,194332.1137824175,2024-11-24 01:55:22.184178,2026-01-04 01:55:22.220385,8.500144152329149,Ativo,0,Nordeste,BA
5070,31,2056,Custeio,Soja,175596.36802973715,2024-08-27 01:55:22.184181,2025-12-01 01:55:22.220389,9.418898241260965,Vencido,32,Sul,PR
5071,23,4690,Comercialização,Cana-de-açúcar,364850.5503498452,2025-04-04 01:55:22.184185,2025-09-20 01:55:22.220392,6.632969829939913,Liquidado,0,Nordeste,PR
5072,35,1578,Custeio,Algodão,343752.867976108,2025-01-06 01:55:22.184189,2025-10-24 01:55:22.220396,7.798923381208377,Ativo,0,Centro-Oeste,PR
5073,10,3956,Investimento,Milho,317816.4360457517,2023-10-07 01:55:22.184192,2026-02-14 01:55:22.220401,9.54384069849292,Ativo,0,Centro-Oeste,MT
5074,46,611,Pronamp,Soja,348257.29935350956,2025-06-18 01:55:22.184196,2026-05-06 01:55:22.220405,10.685341040577528,Liquidado,0,Norte,PR
5075,1,842,Pronamp,Algodão,344873.72825616883,2023-12-04 01:55:22.184199,2025-12-25 01:55:22.220409,7.325714252455488,Liquidado,0,Sul,MG
5076,30,2596,Pronamp,Café,365857.0707510895,2025-06-25 01:55:22.184203,2026-01-31 01:55:22.220412,13.5980103947674,Ativo,0,Nordeste,MG
5077,16,4110,Pronaf,Milho,215763.85747563234,2024-07-07 01:55:22.184207,2026-01-02 01:55:22.220415,7.202251471787621,Liquidado,0,Centro-Oeste,GO
5078,29,2865,Pronaf,Milho,249620.8411069931,2024-09-04 01:55:22.184210,2026-01-27 01:55:22.220419,6.8322726832762175,Ativo,0,Sudeste,BA
5079,44,4438,Pronaf,Algodão,214255.3824564844,2024-04-21 01:55:22.184214,2026-02-20 01:55:22.220422,11.569013120085405,Liquidado,0,Norte,MG
5080,17,4149,Investimento,Milho,210000.90188537363,2025-03-10 01:55:22.184217,2026-01-20 01:55:22.220426,7.738897492322817,Vencido,25,Sul,RS
5081,35,4927,Custeio,Cana-de-açúcar,234000.09303445,2023-09-01 01:55:22.184221,2025-09-25 01:55:22.220429,6.727538059418476,Ativo,0,Norte,SP
5082,34,4000,Pronamp,Soja,341821.55114941095,2025-01-31 01:55:22.184224,2025-12-23 01:55:22.220433,9.09005066676985,Ativo,0,Nordeste,SP
5083,16,4255,Pronaf,Algodão,421428.6726546391,2023-08-29 01:55:22.184231,2025-08-19 01:55:22.220436,10.130549098979467,Ativo,0,Sul,SP
5084,15,4522,Custeio,Soja,190708.90082356043,2025-05-24 01:55:22.184235,2026-03-14 01:55:22.220440,7.106213697436844,Ativo,0,Sudeste,BA
5085,26,2395,Pronaf,Milho,336752.7995482962,2024-07-13 01:55:22.184238,2025-12-15 01:55:22.220443,8.27161570748821,Ativo,0,Sul,MT
5086,17,2910,Pronaf,Café,247975.83718986457,2024-10-07 01:55:22.184242,2025-08-26 01:55:22.220446,7.516714066595842,Ativo,0,Centro-Oeste,BA
5087,24,4269,Comercialização,Soja,408877.08020730095,2023-11-08 01:55:22.184245,2025-12-22 01:55:22.220450,5.641350793687902,Ativo,0,Centro-Oeste,BA
5088,37,3538,Comercialização,Milho,235308.59847270904,2024-06-14 01:55:22.184249,2026-06-08 01:55:22.220453,10.676237692311897,Ativo,0,Sudeste,MG
5089,23,4427,Custeio,Cana-de-açúcar,319137.43465222645,2023-11-04 01:55:22.184252,2026-04-11 01:55:22.220456,7.333285099684375,Liquidado,0,Sudeste,SP
5090,27,2056,Pronaf,Cana-de-açúcar,392109.1701953268,2025-03-15 01:55:22.184256,2026-03-18 01:55:22.220460,8.013338833869774,Ativo,0,Sudeste,RS
5091,15,4601,Pronaf,Milho,276071.32336695277,2024-09-29 01:55:22.184259,2026-06-25 01:55:22.220463,6.780789973564829,Ativo,0,Norte,PR
5092,43,2688,Custeio,Algodão,72889.1837588095,2024-04-01 01:55:22.184263,2026-02-19 01:55:22.220467,8.896908249732375,Ativo,0,Norte,MT
5093,23,762,Investimento,Algodão,188218.3741918509,2024-03-29 01:55:22.184266,2025-08-26 01:55:22.220470,7.717958606154797,Ativo,0,Sul,SP
5094,20,1654,Pronamp,Cana-de-açúcar,256180.60712639298,2025-01-07 01:55:22.184270,2025-08-23 01:55:22.220474,7.889173639151552,Ativo,0,Sul,MT
5095,23,989,Custeio,Cana-de-açúcar,220221.96401924346,2024-08-19 01:55:22.184274,2025-12-13 01:55:22.220477,8.60642243998622,Vencido,155,Norte,SP
5096,9,424,Pronaf,Algodão,224041.20091841187,2025-03-06 01:55:22.184277,2026-06-02 01:55:22.220480,9.512420283907124,Ativo,0,Norte,SP
5097,33,4748,Pronamp,Cana-de-açúcar,241654.44106180023,2023-07-16 01:55:22.184281,2026-04-21 01:55:22.220484,10.551619832871735,Ativo,0,Sul,SP
5098,19,1420,Pronamp,Cana-de-açúcar,410420.15729657764,2023-12-14 01:55:22.184284,2025-10-20 01:55:22.220487,6.5363492981184805,Vencido,126,Centro-Oeste,MG
5099,46,2605,Custeio,Cana-de-açúcar,293433.22504567076,2024-05-26 01:55:22.184288,2026-05-08 01:55:22.220491,10.386902098480183,Ativo,0,Sudeste,BA
5100,14,2039,Pronamp,Milho,82455.85270169235,2024-01-05 01:55:22.184292,2026-05-30 01:55:22.220494,9.414117321892457,Ativo,0,Nordeste,SP
5101,39,3337,Investimento,Algodão,188690.65146778998,2024-11-12 01:55:22.184295,2026-07-04 01:55:22.220498,10.292438021123465,Liquidado,0,Norte,PR
5102,26,3597,Pronamp,Milho,97212.52366915188,2023-12-17 01:55:22.184299,2026-02-20 01:55:22.220501,10.25144172347494,Liquidado,0,Sudeste,BA
5103,24,3517,Pronaf,Cana-de-açúcar,208779.07702572417,2023-11-24 01:55:22.184302,2026-04-14 01:55:22.220505,10.938898103448551,Ativo,0,Centro-Oeste,MT
5104,40,2036,Investimento,Cana-de-açúcar,94520.65123851699,2024-11-28 01:55:22.184306,2026-06-26 01:55:22.220508,10.582384145330575,Ativo,0,Nordeste,RS
5105,16,2128,Investimento,Milho,215245.19813229603,2025-03-09 01:55:22.184309,2026-05-10 01:55:22.220512,5.209153425699758,Liquidado,0,Sul,MT
5106,42,4999,Pronamp,Algodão,178609.22212382115,2024-12-16 01:55:22.184313,2025-11-15 01:55:22.220515,8.001303017461113,Vencido,69,Norte,MG
5107,24,3310,Investimento,Cana-de-açúcar,278864.58762540354,2024-03-15 01:55:22.184316,2025-12-16 01:55:22.220519,11.191112189483336,Ativo,0,Sul,PR
5108,5,2277,Pronaf,Cana-de-açúcar,330655.93110278365,2024-06-05 01:55:22.184320,2025-09-28 01:55:22.220522,6.913560361153404,Ativo,0,Sul,GO
5109,7,2203,Comercialização,Cana-de-açúcar,225577.2729693154,2024-05-10 01:55:22.184323,2026-03-23 01:55:22.220526,6.106108671717854,Ativo,0,Nordeste,PR
5110,23,2673,Pronamp,Algodão,83962.56362044366,2024-08-06 01:55:22.184327,2025-10-24 01:55:22.220529,7.143570813196519,Liquidado,0,Sul,MT
5111,28,2562,Pronaf,Cana-de-açúcar,260715.17973506436,2024-02-18 01:55:22.184330,2026-06-26 01:55:22.220532,11.650162013000758,Vencido,165,Norte,GO
5112,3,2115,Comercialização,Algodão,169027.43451981165,2024-10-08 01:55:22.184334,2026-01-28 01:55:22.220536,7.334493484526048,Vencido,8,Sul,RS
5113,3,4079,Comercialização,Milho,134105.31654346886,2024-09-07 01:55:22.184337,2026-05-09 01:55:22.220539,8.293088913119364,Liquidado,0,Centro-Oeste,MT
5114,29,3617,Pronamp,Milho,353262.9719799116,2025-06-21 01:55:22.184341,2026-05-16 01:55:22.220543,10.641308873829367,Liquidado,0,Sudeste,SP
5115,24,2251,Pronamp,Milho,213275.45616490295,2024-06-22 01:55:22.184344,2026-01-01 01:55:22.220546,8.13111069053617,Liquidado,0,Sudeste,BA
5116,13,2533,Custeio,Café,355504.65074139554,2023-09-07 01:55:22.184348,2025-12-06 01:55:22.220550,6.541769669093591,Liquidado,0,Nordeste,GO
5117,42,3460,Custeio,Cana-de-açúcar,343726.8555925978,2024-07-12 01:55:22.184351,2026-04-09 01:55:22.220553,9.203399160621176,Ativo,0,Centro-Oeste,PR
5118,24,1747,Investimento,Café,231589.74351012264,2023-09-19 01:55:22.184355,2025-11-05 01:55:22.220557,8.160374678029399,Liquidado,0,Norte,GO
5119,22,2952,Pronaf,Cana-de-açúcar,344992.4609582246,2024-09-18 01:55:22.184358,2026-01-13 01:55:22.220560,11.34825774526802,Ativo,0,Norte,GO
5120,25,840,Custeio,Café,386752.2441652793,2023-09-30 01:55:22.184362,2026-06-05 01:55:22.220563,11.715271834996926,Ativo,0,Nordeste,RS
5121,30,3934,Pronamp,Milho,128196.9165747248,2025-02-23 01:55:22.184365,2026-03-06 01:55:22.220567,9.666160338040928,Ativo,0,Sul,GO
5122,15,435,Comercialização,Soja,177812.31852682764,2025-06-27 01:55:22.184369,2026-01-22 01:55:22.220570,11.542218361118364,Ativo,0,Centro-Oeste,MG
5123,3,2356,Pronaf,Algodão,263725.0137646004,2024-07-11 01:55:22.184372,2026-05-11 01:55:22.220574,10.70107702070237,Ativo,0,Norte,RS
5124,4,1269,Pronamp,Algodão,87673.80643820029,2023-08-27 01:55:22.184376,2025-08-23 01:55:22.220577,5.80151522302895,Ativo,0,Centro-Oeste,PR
5125,33,1740,Custeio,Soja,371147.1106311348,2024-12-26 01:55:22.184379,2026-03-16 01:55:22.220582,9.807013795521526,Ativo,0,Centro-Oeste,GO
5126,15,2036,Pronaf,Soja,282384.8269189506,2025-04-09 01:55:22.184383,2026-02-11 01:55:22.220586,8.52284532748498,Ativo,0,Sul,PR
5127,50,4670,Comercialização,Soja,285233.0662462607,2024-03-29 01:55:22.184386,2025-11-03 01:55:22.220589,8.545518106976395,Ativo,0,Centro-Oeste,BA
5128,1,808,Comercialização,Cana-de-açúcar,384803.677614918,2025-04-04 01:55:22.184390,2026-05-31 01:55:22.220593,8.447093299627653,Ativo,0,Nordeste,RS
5129,49,3868,Pronaf,Soja,404631.05417587375,2024-10-09 01:55:22.184393,2025-09-11 01:55:22.220596,7.303564192440554,Ativo,0,Nordeste,SP
5130,37,426,Comercialização,Soja,337984.47785306646,2023-07-15 01:55:22.184397,2026-01-28 01:55:22.220599,5.932220905796206,Ativo,0,Norte,MG
5131,1,4261,Custeio,Algodão,354785.0812693401,2025-01-01 01:55:22.184401,2026-01-25 01:55:22.220603,10.86514719215424,Ativo,0,Centro-Oeste,RS
